,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1389.0,976.0,1272.0,534.0,184.0,870.0,1602.0,1888.0,1938.0,2376.0,3006.0,1543.0,1955
Expenses,1403.0,1105.0,1613.0,686.0,465.0,970.0,1644.0,1808.0,1955.0,2025.0,2626.0,1708.0,2035
Operating Profit,-14.0,-128.0,-340.0,-151.0,-281.0,-100.0,-42.0,80.0,-18.0,352.0,380.0,-164.0,-80
OPM %,-1.0,-13.0,-27.0,-28.0,-152.0,-12.0,-3.0,4.0,-1.0,15.0,13.0,-11.0,-4
Other Income,171.0,205.0,445.0,215.0,214.0,155.0,147.0,125.0,119.0,101.0,74.0,80.0,65
Interest,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,10.0,15.0,12.0,14.0,16
Depreciation,41.0,43.0,42.0,32.0,23.0,22.0,19.0,19.0,27.0,27.0,31.0,25.0,25
Profit before tax,115.0,32.0,61.0,31.0,-90.0,31.0,86.0,184.0,64.0,410.0,411.0,-123.0,-56
Tax %,18.0,4.0,35.0,1.0,11.0,-54.0,5.0,39.0,32.0,27.0,24.0,20.0,
Net Profit,94.0,31.0,40.0,31.0,-80.0,48.0,81.0,112.0,43.0,301.0,313.0,-98.0,-31
EPS in Rs,1.49,0.49,0.63,0.49,-1.26,0.76,1.28,1.8,0.7,4.96,5.16,-1.61,-0.51
