,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,289.0,326.0,367.0,401.0,485.0,595.0,607.0,769.0,853.0,1188.0,1547.0,1418.0,1535
Expenses,270.0,295.0,318.0,352.0,424.0,534.0,542.0,701.0,785.0,1070.0,1410.0,1338.0,1439
Operating Profit,19.0,31.0,49.0,48.0,62.0,61.0,65.0,68.0,69.0,119.0,137.0,80.0,96
OPM %,7.0,10.0,13.0,12.0,13.0,10.0,11.0,9.0,8.0,10.0,9.0,6.0,6
Other Income,13.0,6.0,4.0,1.0,-3.0,4.0,4.0,4.0,9.0,12.0,10.0,6.0,10
Interest,8.0,12.0,10.0,9.0,10.0,8.0,4.0,2.0,2.0,2.0,-7.0,2.0,2
Depreciation,48.0,46.0,46.0,39.0,35.0,34.0,34.0,40.0,37.0,30.0,28.0,28.0,30
Profit before tax,-24.0,-21.0,-3.0,2.0,13.0,24.0,30.0,29.0,39.0,99.0,127.0,56.0,74
Tax %,-0.0,-0.0,-0.0,6.0,-1.0,0.0,0.0,1.0,14.0,1.0,20.0,31.0,
Net Profit,-24.0,-21.0,-3.0,2.0,13.0,24.0,30.0,29.0,34.0,97.0,102.0,39.0,53
EPS in Rs,-0.53,-0.46,-0.06,0.05,0.28,0.53,0.66,0.64,0.75,2.16,2.13,0.76,1.05
