,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,585.0,663.0,669.0,720.0,670.0,616.0,824.0,1064.0,865.0,2105.0,3017.0,4035.0,4068
Expenses,541.0,608.0,625.0,656.0,604.0,565.0,738.0,938.0,833.0,1836.0,2721.0,3693.0,3720
Operating Profit,44.0,55.0,44.0,65.0,66.0,52.0,86.0,125.0,32.0,269.0,297.0,342.0,348
OPM %,8.0,8.0,7.0,9.0,10.0,8.0,10.0,12.0,4.0,13.0,10.0,8.0,9
Other Income,3.0,5.0,1.0,1.0,3.0,1.0,5.0,5.0,1.0,9.0,53.0,25.0,23
Interest,16.0,10.0,12.0,12.0,7.0,6.0,7.0,6.0,6.0,22.0,20.0,27.0,29
Depreciation,16.0,16.0,17.0,17.0,18.0,17.0,15.0,14.0,14.0,68.0,92.0,100.0,103
Profit before tax,15.0,33.0,16.0,37.0,44.0,30.0,69.0,110.0,13.0,189.0,237.0,240.0,240
Tax %,5.0,4.0,6.0,8.0,5.0,11.0,29.0,35.0,42.0,22.0,26.0,41.0,
Net Profit,15.0,32.0,15.0,34.0,42.0,27.0,49.0,72.0,7.0,148.0,176.0,141.0,167
EPS in Rs,1.79,3.9,1.85,4.17,5.11,3.28,6.07,8.81,0.92,18.18,21.62,5.84,6.91
