,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.03,0.03,0.12,0.31,0.61,0.56,1.5,3.13,2.85,2.38,36.53,6.74,5.39
Expenses,0.03,0.02,0.1,0.27,0.47,0.45,0.55,1.7,1.15,0.97,5.3,0.86,0.74
Operating Profit,0.00,0.01,0.02,0.04,0.14,0.11,0.95,1.43,1.7,1.41,31.23,5.88,4.65
OPM %,0.00,33.33,16.67,12.9,22.95,19.64,63.33,45.69,59.65,59.24,85.49,87.24,86.27
Other Income,0.00,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.03,1.84
Interest,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Depreciation,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.00
Profit before tax,0.00,0.01,0.02,0.04,0.14,0.12,0.95,1.43,1.7,1.4,31.22,5.91,6.49
Tax %,,0.0,0.0,50.0,28.57,50.0,26.32,27.97,31.18,28.57,4.96,26.57,
Net Profit,0.00,0.0,0.02,0.03,0.1,0.06,0.7,1.03,1.17,1.0,29.68,4.34,4.98
EPS in Rs,0.00,0.0,0.02,0.03,0.09,0.05,0.6,0.88,1.0,0.85,25.3,3.7,4.24
