,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1.08,7.05,5.72,4.63,4.57,1.32,1.18,0.69,0.38,0.23,0.02,0.81,8.66
Expenses,1.01,6.36,5.14,4.17,4.25,0.87,0.84,0.93,0.86,0.55,0.63,2.18,10.17
Operating Profit,0.07,0.69,0.58,0.46,0.32,0.45,0.34,-0.24,-0.48,-0.32,-0.61,-1.37,-1.51
OPM %,6.48,9.79,10.14,9.94,7.0,34.09,28.81,-34.78,-126.32,-139.13,-3050.0,-169.14,-17.44
Other Income,0.26,0.12,0.0,0.0,0.0,0.0,0.0,0.41,0.62,0.42,0.72,1.58,1.76
Interest,0.1,0.19,0.02,0.01,0.0,0.05,0.11,0.09,0.09,0.08,0.06,0.04,0.02
Depreciation,0.02,0.04,0.05,0.08,0.07,0.04,0.04,0.05,0.04,0.02,0.0,0.03,0.04
Profit before tax,0.21,0.58,0.51,0.37,0.25,0.36,0.19,0.03,0.01,0.00,0.05,0.14,0.19
Tax %,4.76,32.76,39.22,21.62,36.0,38.89,31.58,33.33,0.0,,20.0,28.57,
Net Profit,0.2,0.38,0.31,0.3,0.17,0.21,0.13,0.02,0.0,0.00,0.04,0.11,0.14
EPS in Rs,0.17,0.21,0.18,0.18,0.1,0.12,0.08,0.01,0.0,0.00,0.02,0.06,0.07
