,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,69,74.0,94.0,97.0,177.0,239.0,253.0,218.0,150.0,181.0,267.0,291.0,294
Expenses,58,63.0,84.0,82.0,151.0,214.0,212.0,197.0,131.0,158.0,233.0,257.0,264
Operating Profit,11,11.0,11.0,15.0,26.0,25.0,41.0,21.0,19.0,24.0,34.0,34.0,31
OPM %,16,15.0,11.0,16.0,15.0,11.0,16.0,10.0,13.0,13.0,13.0,12.0,10
Other Income,0,0.0,1.0,1.0,-4.0,2.0,2.0,0.0,1.0,2.0,3.0,4.0,4
Interest,3,2.0,2.0,4.0,5.0,4.0,3.0,4.0,4.0,2.0,4.0,5.0,5
Depreciation,1,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3
Profit before tax,8,8.0,8.0,10.0,15.0,21.0,39.0,16.0,14.0,21.0,30.0,30.0,27
Tax %,4,23.0,28.0,27.0,15.0,14.0,26.0,27.0,33.0,31.0,32.0,33.0,
Net Profit,7,6.0,6.0,7.0,13.0,18.0,29.0,12.0,9.0,15.0,20.0,20.0,18
EPS in Rs,,3.21,3.32,3.9,7.14,10.0,15.81,6.05,4.85,7.74,10.47,10.59,9.17
