,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,TTM
Sales,546.0,1064.0,2906.0,1037.0,786.0,573.0,194.0,696.0,800.0,758.0,222.0,23.0,0.0
Expenses,360.0,766.0,2323.0,958.0,804.0,758.0,213.0,594.0,728.0,700.0,265.0,37.0,6.0
Operating Profit,186.0,298.0,584.0,78.0,-17.0,-185.0,-19.0,102.0,72.0,58.0,-43.0,-14.0,-6.0
OPM %,34.0,28.0,20.0,8.0,-2.0,-32.0,-10.0,15.0,9.0,8.0,-19.0,-59.0,
Other Income,2.0,2.0,6.0,5.0,95.0,20.0,5.0,5.0,30.0,0.0,0.0,-103.0,-102.0
Interest,17.0,27.0,27.0,33.0,33.0,26.0,46.0,47.0,22.0,4.0,31.0,39.0,26.0
Depreciation,41.0,45.0,45.0,46.0,35.0,35.0,35.0,35.0,35.0,34.0,34.0,34.0,34.0
Profit before tax,131.0,229.0,517.0,5.0,10.0,-226.0,-95.0,26.0,46.0,19.0,-108.0,-189.0,-169.0
Tax %,7.0,32.0,33.0,38.0,34.0,-59.0,12.0,-13.0,-1.0,-11.0,-6.0,13.0,
Net Profit,122.0,155.0,345.0,3.0,7.0,-360.0,-84.0,29.0,47.0,21.0,-115.0,-164.0,-143.0
EPS in Rs,8.89,11.25,25.07,0.22,0.48,-26.16,-6.11,1.49,2.3,1.04,-5.6,-8.0,-7.01
