,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1186.0,1202.0,1233.0,390.0,484.0,499.0,483.0,532.0,499.0,416.0,498.0,921.0,851
Expenses,1118.0,1116.0,1160.0,360.0,458.0,469.0,455.0,500.0,483.0,406.0,494.0,942.0,836
Operating Profit,68.0,86.0,73.0,30.0,26.0,30.0,27.0,32.0,15.0,9.0,4.0,-21.0,15
OPM %,6.0,7.0,6.0,8.0,5.0,6.0,6.0,6.0,3.0,2.0,1.0,-2.0,2
Other Income,46.0,63.0,139.0,90.0,82.0,86.0,72.0,69.0,60.0,141.0,252.0,479.0,244
Interest,34.0,63.0,101.0,63.0,64.0,62.0,46.0,41.0,16.0,53.0,57.0,119.0,151
Depreciation,18.0,18.0,18.0,5.0,5.0,6.0,6.0,6.0,7.0,8.0,9.0,10.0,12
Profit before tax,62.0,68.0,93.0,52.0,39.0,47.0,48.0,54.0,53.0,90.0,191.0,329.0,96
Tax %,20.0,30.0,24.0,21.0,30.0,31.0,29.0,25.0,6.0,13.0,8.0,36.0,
Net Profit,50.0,48.0,70.0,42.0,27.0,33.0,34.0,41.0,50.0,79.0,176.0,211.0,74
EPS in Rs,4.87,5.07,6.83,8.39,5.43,6.59,6.88,8.18,10.01,15.88,35.52,42.59,14.85
