,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,401.0,459.0,531.0,455.0,407.0,400.0,372.0,322.0,335.0,544.0,597.0,552.0,536
Expenses,298.0,339.0,393.0,366.0,326.0,349.0,333.0,289.0,295.0,490.0,535.0,492.0,475
Operating Profit,103.0,120.0,138.0,89.0,81.0,51.0,39.0,33.0,41.0,54.0,62.0,60.0,61
OPM %,26.0,26.0,26.0,20.0,20.0,13.0,11.0,10.0,12.0,10.0,10.0,11.0,11
Other Income,0.0,0.0,0.0,1.0,2.0,2.0,2.0,-3.0,-4.0,43.0,8.0,10.0,13
Interest,27.0,25.0,29.0,41.0,38.0,34.0,35.0,25.0,13.0,13.0,0.0,0.0,0
Depreciation,25.0,33.0,40.0,46.0,42.0,40.0,34.0,34.0,32.0,35.0,34.0,32.0,30
Profit before tax,51.0,63.0,69.0,3.0,4.0,-22.0,-28.0,-30.0,-8.0,49.0,36.0,38.0,44
Tax %,7.0,9.0,7.0,-95.0,52.0,21.0,-11.0,4.0,-24.0,-27.0,-12.0,30.0,
Net Profit,47.0,57.0,64.0,5.0,2.0,-17.0,-31.0,-29.0,-10.0,62.0,41.0,27.0,25
EPS in Rs,48.33,54.36,56.2,4.51,1.49,-13.84,-24.87,-23.15,-8.1,50.05,30.46,19.88,19.05
