,Mar 2011,Mar 2012,Mar 2013,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,112.0,127.0,147.0,301.0,485.0,701.0,997.0,1148.0,1149.0,636.0,896.0,1202.0,1044
Expenses,102.0,110.0,133.0,250.0,489.0,623.0,841.0,971.0,962.0,633.0,806.0,1076.0,1134
Operating Profit,9.0,17.0,14.0,51.0,-3.0,78.0,156.0,177.0,186.0,2.0,90.0,126.0,-89
OPM %,8.0,13.0,9.0,17.0,-1.0,11.0,16.0,15.0,16.0,0.0,10.0,10.0,-9
Other Income,0.0,0.0,0.0,1.0,1.0,0.0,6.0,8.0,21.0,49.0,35.0,16.0,14
Interest,0.0,0.0,0.0,5.0,3.0,2.0,1.0,1.0,38.0,36.0,37.0,52.0,65
Depreciation,2.0,3.0,3.0,6.0,9.0,13.0,17.0,22.0,103.0,92.0,94.0,121.0,130
Profit before tax,7.0,14.0,11.0,41.0,-14.0,62.0,145.0,162.0,66.0,-77.0,-7.0,-31.0,-270
Tax %,36.0,34.0,36.0,36.0,-204.0,75.0,32.0,19.0,-5.0,27.0,21.0,44.0,
Net Profit,5.0,9.0,7.0,26.0,-42.0,16.0,98.0,131.0,69.0,-56.0,-6.0,-18.0,-201
EPS in Rs,5.39,1.01,0.75,2.86,-4.52,1.42,17.4,21.43,11.29,-9.16,-0.93,-2.84,-31.90
