,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,2.15,1.84,1.16,0.41,0.14,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.0
Expenses,1.8,1.54,1.1,0.46,0.34,0.24,0.22,0.20,0.23,0.20,0.22,0.23,0.25
Operating Profit,0.35,0.3,0.06,-0.05,-0.2,-0.23,-0.22,-0.20,-0.23,-0.20,-0.22,-0.23,-0.25
OPM %,16.28,16.3,5.17,-12.2,-142.86,-2300.0,,,,,,,
Other Income,0.0,0.0,0.07,0.46,0.42,0.45,0.45,0.46,0.49,0.46,0.48,0.54,0.54
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.0
Depreciation,0.09,0.13,0.09,0.27,0.06,0.05,0.04,0.03,0.03,0.02,0.02,0.01,0.0
Profit before tax,0.26,0.17,0.04,0.14,0.16,0.17,0.19,0.23,0.23,0.24,0.24,0.30,0.29
Tax %,0.0,0.0,25.0,21.43,18.75,17.65,21.05,21.74,17.39,20.83,20.83,20.00,
Net Profit,0.26,0.17,0.03,0.11,0.13,0.14,0.15,0.19,0.19,0.19,0.20,0.24,0.22
EPS in Rs,0.35,0.23,0.04,0.15,0.18,0.19,0.20,0.26,0.26,0.26,0.27,0.33,0.29
