,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,436.0,478.0,465.0,416.0,384.0,350.0,271.0,288.0,344.0,326.0,358.0,486.0,510
Expenses,395.0,440.0,450.0,407.0,354.0,335.0,305.0,349.0,377.0,322.0,381.0,500.0,541
Operating Profit,40.0,38.0,15.0,9.0,30.0,14.0,-34.0,-61.0,-34.0,4.0,-22.0,-15.0,-31
OPM %,9.0,8.0,3.0,2.0,8.0,4.0,-13.0,-21.0,-10.0,1.0,-6.0,-3.0,-6
Other Income,0.0,-2.0,6.0,2.0,1.0,1.0,1.0,-14.0,8.0,5.0,-3.0,7.0,8
Interest,15.0,17.0,21.0,21.0,22.0,23.0,26.0,25.0,20.0,19.0,22.0,16.0,16
Depreciation,4.0,4.0,4.0,5.0,5.0,8.0,8.0,9.0,11.0,13.0,13.0,13.0,13
Profit before tax,21.0,16.0,-4.0,-15.0,4.0,-15.0,-67.0,-109.0,-56.0,-24.0,-61.0,-36.0,-52
Tax %,31.0,30.0,22.0,29.0,-23.0,36.0,32.0,25.0,32.0,-110.0,1.0,0.0,
Net Profit,14.0,11.0,-3.0,-11.0,5.0,-10.0,-46.0,-82.0,-38.0,-50.0,-60.0,-36.0,-52
EPS in Rs,2.56,1.95,-0.5,-1.87,0.93,-1.72,-8.1,-15.25,-7.03,-9.18,-8.36,-5.01,-7.16
