,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.88,0.66,0.56,1.41,1.78,2.06,4.26,6.23,3.3,5.3,4.88,5.79,6.84
Expenses,0.64,1.79,2.12,2.08,2.9,2.76,5.02,6.18,6.05,5.49,5.28,8.39,9.89
Operating Profit,0.24,-1.13,-1.56,-0.67,-1.12,-0.7,-0.76,0.05,-2.75,-0.19,-0.4,-2.6,-3.05
OPM %,27.27,-171.21,-278.57,-47.52,-62.92,-33.98,-17.84,0.8,-83.33,-3.58,-8.2,-44.91,-44.59
Other Income,0.02,0.02,0.02,0.02,0.02,0.04,0.36,-1.13,0.02,0.02,0.02,0.05,0.24
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.05,0.06,0.05,1.57,1.87
Depreciation,0.02,0.04,0.05,0.05,0.04,0.03,0.02,0.03,0.18,0.23,0.24,0.35,0.68
Profit before tax,0.24,-1.15,-1.59,-0.7,-1.14,-0.69,-0.43,-1.11,-2.96,-0.46,-0.67,-4.47,-5.36
Tax %,33.33,0.0,0.0,0.0,0.0,0.0,16.28,-43.24,7.77,-6.52,-132.84,9.84,
Net Profit,0.15,-1.15,-1.6,-0.7,-1.15,-0.7,-0.36,-1.59,-2.73,-0.49,-1.56,-4.03,-4.48
EPS in Rs,0.25,-1.92,-2.67,-1.17,-1.92,-1.17,-0.6,-2.65,-4.55,-0.82,-2.6,-6.72,-7.46
