,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,139.0,190.0,234.0,279.0,313.0,383.0,460.0,552.0,577.0,610.0,711.0,888.0,1006
Expenses,119.0,151.0,192.0,226.0,274.0,318.0,365.0,433.0,484.0,431.0,529.0,691.0,779
Operating Profit,20.0,40.0,42.0,53.0,38.0,65.0,94.0,119.0,94.0,180.0,181.0,197.0,227
OPM %,15.0,21.0,18.0,19.0,12.0,17.0,21.0,22.0,16.0,29.0,26.0,22.0,23
Other Income,4.0,9.0,13.0,9.0,3.0,8.0,8.0,20.0,21.0,14.0,30.0,33.0,37
Interest,1.0,1.0,1.0,2.0,3.0,5.0,5.0,8.0,11.0,5.0,3.0,4.0,4
Depreciation,3.0,4.0,3.0,4.0,4.0,5.0,6.0,6.0,18.0,19.0,15.0,19.0,23
Profit before tax,20.0,44.0,51.0,55.0,34.0,63.0,91.0,125.0,86.0,170.0,193.0,207.0,237
Tax %,31.0,17.0,17.0,22.0,17.0,24.0,22.0,23.0,23.0,31.0,19.0,18.0,
Net Profit,14.0,36.0,42.0,43.0,28.0,48.0,71.0,96.0,66.0,118.0,156.0,170.0,194
EPS in Rs,15.9,41.1,47.77,7.92,5.12,7.45,10.2,13.77,9.42,16.8,22.29,24.28,27.77
