,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,6.61,7.18,7.41,7.88,8.1,8.05,7.83,7.59,7.53,6.16,6.97,7.15,7.09
Expenses,6.1,6.64,7.07,7.42,7.65,7.64,7.48,7.24,7.22,5.82,6.38,6.52,6.52
Operating Profit,0.51,0.54,0.34,0.46,0.45,0.41,0.35,0.35,0.31,0.34,0.59,0.63,0.57
OPM %,7.72,7.52,4.59,5.84,5.56,5.09,4.47,4.61,4.12,5.52,8.46,8.81,8.04
Other Income,0.03,0.08,0.13,0.1,0.1,0.09,0.1,0.12,0.13,0.19,0.17,0.15,0.20
Interest,0.19,0.2,0.08,0.12,0.12,0.12,0.08,0.1,0.07,0.09,0.08,0.05,0.04
Depreciation,0.26,0.26,0.26,0.3,0.28,0.27,0.22,0.22,0.19,0.19,0.2,0.13,0.12
Profit before tax,0.09,0.16,0.13,0.14,0.15,0.11,0.15,0.15,0.18,0.25,0.48,0.6,0.61
Tax %,-22.22,50.0,46.15,35.71,40.0,-27.27,-53.33,26.67,27.78,16.0,29.17,23.33,
Net Profit,0.11,0.08,0.07,0.1,0.09,0.14,0.23,0.12,0.13,0.21,0.34,0.46,0.47
EPS in Rs,0.24,0.18,0.15,0.22,0.2,0.31,0.5,0.26,0.28,0.46,0.74,1.01,1.02
