,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,162.0,174.0,178.0,196.0,203.0,190.0,203.0,198.0,167.0,141.0,160.0,172.0,172
Expenses,147.0,158.0,167.0,183.0,188.0,175.0,188.0,184.0,158.0,136.0,159.0,167.0,165
Operating Profit,14.0,16.0,12.0,14.0,15.0,15.0,15.0,14.0,9.0,5.0,1.0,5.0,8
OPM %,9.0,9.0,7.0,7.0,7.0,8.0,7.0,7.0,5.0,4.0,1.0,3.0,4
Other Income,6.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,4.0,2.0,2
Interest,2.0,3.0,5.0,6.0,6.0,6.0,5.0,7.0,6.0,6.0,6.0,7.0,8
Depreciation,4.0,4.0,5.0,6.0,6.0,6.0,7.0,8.0,6.0,6.0,4.0,4.0,4
Profit before tax,14.0,9.0,2.0,2.0,4.0,4.0,6.0,1.0,-1.0,-5.0,-6.0,-4.0,-2
Tax %,0.0,14.0,53.0,20.0,40.0,32.0,35.0,-5.0,-7.0,29.0,35.0,23.0,
Net Profit,14.0,8.0,1.0,2.0,2.0,2.0,4.0,1.0,-1.0,-3.0,-4.0,-3.0,-2
EPS in Rs,17.89,9.5,1.28,2.38,2.95,3.08,3.73,0.99,-1.4,-3.47,-3.6,-3.39,-1.54
