,Mar 2006,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,110.0,315.0,260.0,277.0,224.0,214.0,247.0,238.0,150.0,142.0,160.0,179.0,213
Expenses,89.0,249.0,219.0,242.0,179.0,171.0,209.0,200.0,129.0,137.0,131.0,142.0,171
Operating Profit,21.0,66.0,40.0,35.0,44.0,44.0,38.0,38.0,21.0,4.0,29.0,36.0,41
OPM %,19.0,21.0,15.0,13.0,20.0,20.0,15.0,16.0,14.0,3.0,18.0,20.0,19
Other Income,1.0,4.0,1.0,-5.0,11.0,7.0,7.0,16.0,19.0,18.0,5.0,0.0,0
Interest,7.0,41.0,45.0,45.0,41.0,37.0,35.0,48.0,35.0,17.0,20.0,23.0,26
Depreciation,6.0,27.0,25.0,17.0,15.0,13.0,9.0,7.0,5.0,4.0,3.0,2.0,2
Profit before tax,10.0,1.0,-28.0,-32.0,0.0,1.0,1.0,-0.0,0.0,0.0,11.0,11.0,13
Tax %,26.0,29.0,26.0,21.0,-183.0,26.0,-18.0,55.0,-221.0,123.0,36.0,5.0,
Net Profit,7.0,1.0,-21.0,-25.0,1.0,1.0,1.0,-0.0,1.0,-0.0,7.0,11.0,13
EPS in Rs,6.2,0.34,-7.21,-8.75,0.18,0.36,0.36,-0.07,0.42,-0.04,2.45,3.68,4.42
