,Mar 2007,Mar 2008,Mar 2010,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,3.86,3.63,0.62,4.1,12.56,6.13,0.00,0.00,0.00,0.00,-0.01,0.1,0.10
Expenses,4.48,3.99,2.79,3.93,12.29,6.42,0.64,0.58,0.39,0.42,0.67,0.53,0.55
Operating Profit,-0.62,-0.36,-2.17,0.17,0.27,-0.29,-0.64,-0.58,-0.39,-0.42,-0.68,-0.43,-0.45
OPM %,-16.06,-9.92,-350.0,4.15,2.15,-4.73,,,,,,-430.0,-450.00
Other Income,1.92,1.25,3.61,1.24,1.78,2.05,1.66,2.69,10.21,2.89,1.07,1.6,1.66
Interest,0.2,0.21,0.11,0.76,0.93,0.87,0.66,0.61,0.52,0.13,0.14,0.13,0.14
Depreciation,0.36,0.33,0.2,0.21,0.29,0.26,0.24,0.15,0.14,0.13,0.13,0.13,0.12
Profit before tax,0.74,0.35,1.13,0.44,0.83,0.63,0.12,1.35,9.16,2.21,0.12,0.91,0.95
Tax %,41.89,80.0,27.43,40.91,18.07,28.57,-400.00,108.15,22.60,23.08,41.67,54.95,
Net Profit,0.43,0.07,0.82,0.28,0.68,0.45,0.59,0.43,8.10,2.24,0.33,0.62,0.44
EPS in Rs,0.36,0.06,0.68,0.23,0.57,0.37,0.49,0.36,6.75,1.87,0.27,0.52,0.37
