,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,24.86,22.52,24.66,21.86,22.39,23.44,24.87,25.02,23.43,22.7,29.15,41.5,44.51
Expenses,23.10,21.29,23.71,22.61,22.34,23.3,22.92,24.08,21.02,21.48,26.69,36.74,38.99
Operating Profit,1.76,1.23,0.95,-0.75,0.05,0.14,1.95,0.94,2.41,1.22,2.46,4.76,5.52
OPM %,7.08,5.46,3.85,-3.43,0.22,0.6,7.84,3.76,10.29,5.37,8.44,11.47,12.40
Other Income,0.25,0.44,0.37,0.32,0.61,0.91,0.14,1.54,-0.01,0.5,0.44,0.58,0.62
Interest,0.36,0.46,0.33,0.47,0.53,0.45,0.31,0.16,0.07,0.07,0.07,0.06,0.25
Depreciation,0.27,0.3,0.37,0.3,0.34,0.33,0.27,0.38,0.42,0.41,0.33,0.49,0.85
Profit before tax,1.38,0.91,0.62,-1.2,-0.21,0.27,1.51,1.94,1.91,1.24,2.5,4.79,5.04
Tax %,30.43,34.07,29.03,5.0,-28.57,-137.04,25.17,29.9,27.75,32.26,25.2,26.93,
Net Profit,0.96,0.61,0.43,-1.14,-0.28,0.65,1.13,1.35,1.38,0.85,1.87,3.49,3.61
EPS in Rs,,61.0,43.0,-114.0,-28.0,65.0,113.0,135.0,138.0,85.0,187.0,349.0,361.00
