,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Revenue,6513.0,6656.0,6851.0,6742.0,7731.0,8537.0,8626.0,9284.0,9970.0,10784.0,11363.0,12498.0,13378.0
Interest,2358.0,2363.0,2196.0,2254.0,2398.0,2535.0,2568.0,2645.0,2972.0,3351.0,3592.0,4103.0,4537.0
Expenses,2785.0,2662.0,2747.0,3035.0,3236.0,3040.0,2691.0,3026.0,3129.0,3305.0,3381.0,3694.0,3929.0
Financing Profit,1370.0,1632.0,1908.0,1454.0,2098.0,2962.0,3367.0,3613.0,3869.0,4129.0,4390.0,4702.0,4913.0
Financing Margin %,21.0,25.0,28.0,22.0,27.0,35.0,39.0,39.0,39.0,38.0,39.0,38.0,37.0
Other Income,7.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,4.0,2.0,5.0,6.0,4.0
Depreciation,72.0,80.0,90.0,89.0,95.0,97.0,104.0,111.0,121.0,119.0,134.0,156.0,159.0
Profit before tax,1305.0,1555.0,1823.0,1366.0,2004.0,2868.0,3265.0,3503.0,3752.0,4012.0,4261.0,4551.0,4758.0
Tax %,26.0,26.0,26.0,27.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,24.0,25.0
Net Profit,965.0,1146.0,1347.0,1002.0,1481.0,2125.0,2420.0,2596.0,2781.0,2973.0,3158.0,3437.0,3551.0
EPS in Rs,16.01,19.02,22.35,16.61,24.54,35.21,39.96,42.88,45.93,49.11,52.16,56.72,58.6
Gross NPA %,1.03,0.55,1.79,2.96,2.45,1.73,1.6,1.25,1.17,1.14,0.94,0.87,0.91
Net NPA %,0.37,0.19,0.75,1.46,1.1,0.78,0.68,0.51,0.44,0.41,0.34,0.31,0.31
