,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,113.0,123.0,111.0,79.0,97.0,114.0,118.0,178.0,176.0,153.0,158.0,140.0,166
Expenses,111.0,123.0,111.0,79.0,98.0,115.0,117.0,176.0,178.0,153.0,159.0,141.0,164
Operating Profit,2.0,-1.0,0.0,-0.0,-1.0,-1.0,1.0,2.0,-2.0,0.0,-2.0,-0.0,2
OPM %,1.0,-1.0,0.0,-0.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,-1.0,-0.0,1
Other Income,3.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,5.0,4.0,6.0,5.0,5
Interest,2.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,2.0,2
Depreciation,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Profit before tax,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,5
Tax %,37.0,18.0,31.0,37.0,32.0,43.0,33.0,30.0,9.0,27.0,28.0,16.0,
Net Profit,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4
EPS in Rs,0.63,0.96,0.62,0.33,0.58,0.6,0.86,1.2,0.73,0.64,0.66,1.52,2.33
