,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,191.0,200.0,221.0,234.0,253.0,285.0,355.0,528.0,479.0,541.0,786.0,945.0,942
Expenses,179.0,185.0,202.0,212.0,222.0,249.0,314.0,473.0,437.0,479.0,734.0,858.0,849
Operating Profit,12.0,15.0,18.0,22.0,30.0,36.0,41.0,55.0,42.0,61.0,52.0,87.0,94
OPM %,7.0,7.0,8.0,10.0,12.0,13.0,12.0,10.0,9.0,11.0,7.0,9.0,10
Other Income,2.0,2.0,1.0,1.0,1.0,3.0,4.0,7.0,7.0,8.0,10.0,4.0,12
Interest,4.0,4.0,4.0,5.0,4.0,4.0,8.0,10.0,11.0,9.0,14.0,17.0,21
Depreciation,3.0,3.0,6.0,10.0,12.0,12.0,12.0,15.0,20.0,11.0,14.0,17.0,16
Profit before tax,7.0,10.0,9.0,8.0,15.0,23.0,25.0,38.0,18.0,49.0,35.0,57.0,69
Tax %,42.0,32.0,36.0,35.0,38.0,29.0,36.0,34.0,30.0,23.0,33.0,28.0,
Net Profit,4.0,7.0,6.0,5.0,9.0,16.0,16.0,25.0,13.0,37.0,23.0,41.0,52
EPS in Rs,1.03,1.25,0.93,0.8,1.38,2.46,2.4,3.78,1.92,5.31,3.23,5.72,7.30
