,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1485.0,1323.0,1489.0,1016.0,1072.0,1204.0,1670.0,1816.0,832.0,1787.0,1822.0,1677.0,1869
Expenses,952.0,1020.0,984.0,888.0,962.0,981.0,1399.0,1310.0,1074.0,1376.0,1310.0,1185.0,1355
Operating Profit,534.0,303.0,505.0,128.0,110.0,223.0,271.0,506.0,-242.0,411.0,512.0,492.0,514
OPM %,36.0,23.0,34.0,13.0,10.0,18.0,16.0,28.0,-29.0,23.0,28.0,29.0,28
Other Income,85.0,257.0,102.0,67.0,52.0,27.0,41.0,37.0,57.0,35.0,50.0,96.0,88
Interest,2.0,6.0,2.0,1.0,3.0,14.0,26.0,60.0,62.0,64.0,30.0,17.0,16
Depreciation,144.0,151.0,174.0,113.0,119.0,142.0,165.0,253.0,291.0,295.0,150.0,175.0,156
Profit before tax,473.0,404.0,431.0,80.0,40.0,94.0,122.0,230.0,-538.0,87.0,382.0,396.0,430
Tax %,32.0,12.0,33.0,16.0,5.0,34.0,35.0,37.0,-6.0,-26.0,2.0,25.0,
Net Profit,323.0,356.0,286.0,68.0,38.0,62.0,80.0,146.0,-569.0,110.0,374.0,295.0,320
EPS in Rs,3.5,3.84,3.1,0.73,0.41,0.67,0.86,1.57,-6.15,1.19,3.87,3.05,3.32
