,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,319.0,488.0,664.0,822.0,917.0,1011.0,1182.0,1344.0,1209.0,1202.0,1442.0,1796.0,1875
Expenses,266.0,412.0,569.0,703.0,776.0,841.0,1014.0,1152.0,1045.0,1052.0,1220.0,1510.0,1574
Operating Profit,53.0,76.0,95.0,119.0,141.0,171.0,168.0,191.0,164.0,150.0,221.0,286.0,301
OPM %,17.0,16.0,14.0,14.0,15.0,17.0,14.0,14.0,14.0,12.0,15.0,16.0,16
Other Income,7.0,9.0,6.0,5.0,10.0,11.0,14.0,15.0,14.0,22.0,17.0,32.0,49
Interest,4.0,7.0,6.0,8.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,6
Depreciation,8.0,9.0,12.0,15.0,16.0,18.0,22.0,23.0,33.0,33.0,30.0,30.0,32
Profit before tax,48.0,68.0,82.0,101.0,129.0,158.0,154.0,180.0,141.0,134.0,203.0,282.0,312
Tax %,34.0,32.0,37.0,33.0,36.0,34.0,35.0,36.0,18.0,25.0,27.0,26.0,
Net Profit,32.0,46.0,52.0,68.0,83.0,104.0,100.0,115.0,116.0,101.0,149.0,210.0,233
EPS in Rs,25.31,36.52,41.02,52.02,64.17,79.94,77.08,88.46,89.14,77.89,114.84,161.2,178.81
