,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,161.73,86.63,80.84,74.35,26.03,0.57,1.46,0.00,0.00,0.00,0.00,0.00,0.0
Expenses,165.32,91.44,80.15,71.88,31.13,1.85,1.7,0.25,0.24,0.08,0.09,0.07,0.06
Operating Profit,-3.59,-4.81,0.69,2.47,-5.1,-1.28,-0.24,-0.25,-0.24,-0.08,-0.09,-0.07,-0.06
OPM %,-2.22,-5.55,0.85,3.32,-19.59,-224.56,-16.44,,,,,,
Other Income,5.7,-54.13,-9.93,3.9,-19.27,0.78,1.57,0.07,0.22,0.05,0.06,0.00,0.0
Interest,27.4,31.47,27.95,29.33,12.83,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0
Depreciation,18.62,18.03,17.54,22.97,1.61,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0
Profit before tax,-43.91,-108.44,-54.73,-45.93,-38.81,-0.5,1.33,-0.18,-0.02,-0.03,-0.03,-0.07,-0.06
Tax %,0.0,-0.01,0.0,0.0,0.0,-6.0,0.0,0.00,0.00,0.00,0.00,-1128.57,
Net Profit,-43.91,-108.45,-54.73,-45.93,-38.8,-0.53,1.33,-0.18,-0.02,-0.03,-0.03,-0.86,-0.85
EPS in Rs,-13.46,-33.25,-16.78,-14.08,-11.9,-0.16,0.41,-0.06,-0.01,-0.01,-0.01,-0.26,-0.26
