,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,61.0,80.0,96.0,90.0,90.0,93.0,89.0,85.0,80.0,54.0,65.0,68.0,64
Expenses,32.0,41.0,59.0,64.0,68.0,74.0,72.0,74.0,72.0,49.0,61.0,65.0,66
Operating Profit,29.0,40.0,37.0,26.0,22.0,19.0,16.0,11.0,7.0,5.0,4.0,3.0,-2
OPM %,47.0,49.0,38.0,29.0,25.0,20.0,18.0,13.0,9.0,10.0,7.0,4.0,-3
Other Income,9.0,6.0,7.0,10.0,11.0,16.0,13.0,15.0,16.0,16.0,16.0,21.0,27
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Depreciation,6.0,10.0,10.0,11.0,12.0,14.0,14.0,14.0,14.0,13.0,10.0,6.0,4
Profit before tax,32.0,35.0,34.0,25.0,21.0,20.0,15.0,12.0,9.0,8.0,10.0,18.0,21
Tax %,25.0,31.0,28.0,11.0,25.0,19.0,36.0,35.0,14.0,5.0,24.0,12.0,
Net Profit,24.0,24.0,24.0,22.0,16.0,16.0,10.0,8.0,8.0,8.0,8.0,16.0,17
EPS in Rs,15.64,16.15,15.99,14.62,10.34,10.87,6.45,5.16,5.25,5.1,5.01,10.32,11.39
