,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.21,0.13,7.48,0.49,0.21,0.29,0.7,0.24,0.72,0.35,6.39,11.43,1.48
Expenses,0.13,0.07,7.21,0.43,0.15,0.39,0.46,0.22,0.11,0.06,5.52,0.11,0.21
Operating Profit,0.08,0.06,0.27,0.06,0.06,-0.1,0.24,0.02,0.61,0.29,0.87,11.32,1.27
OPM %,38.1,46.15,3.61,12.24,28.57,-34.48,34.29,8.33,84.72,82.86,13.62,99.04,85.81
Other Income,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interest,0.1,0.09,0.02,0.06,0.06,0.08,0.22,0.1,0.05,0.03,0.04,0.12,0.72
Depreciation,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Profit before tax,-0.02,-0.03,0.25,0.00,0.00,-0.18,0.02,-0.08,0.56,0.26,0.83,11.2,0.55
Tax %,0.0,0.0,0.0,,,0.0,50.0,0.0,0.0,0.0,0.0,0.0,212.73
Net Profit,-0.02,-0.03,0.25,0.00,0.00,-0.18,0.01,-0.08,0.56,0.26,0.83,11.2,-0.63
EPS in Rs,-0.01,-0.02,0.16,0.00,0.00,-0.11,0.01,-0.05,0.35,0.16,0.53,7.09,-0.4
