,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,4.87,4.99,5.84,7.34,5.82,6.75,7.34,5.32,5.31,6.35,8.32,6.58,5.22
Expenses,3.7,3.83,4.29,5.91,5.15,5.12,5.80,4.9,5.08,5.58,6.92,5.62,5.78
Operating Profit,1.17,1.16,1.55,1.43,0.67,1.63,1.54,0.42,0.23,0.77,1.4,0.96,-0.56
OPM %,24.02,23.25,26.54,19.48,11.51,24.15,20.98,7.89,4.33,12.13,16.83,14.59,-10.73
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.43,0.0,-0.92,0.54,-0.01,1.39
Interest,1.03,1.02,1.32,1.21,1.45,1.34,1.47,0.8,0.18,0.91,0.9,0.79,0.90
Depreciation,0.08,0.08,0.17,0.15,0.16,0.15,0.09,0.03,0.03,0.04,0.05,0.05,0.05
Profit before tax,0.06,0.06,0.06,0.07,-0.94,0.14,0.00,0.02,0.02,-1.1,0.99,0.11,-0.12
Tax %,66.67,0.0,-50.0,-14.29,2.13,-14.29,,50.0,50.0,-0.91,1.01,9.09,
Net Profit,0.03,0.06,0.08,0.07,-0.91,0.16,0.01,0.01,0.01,-1.1,0.98,0.09,-0.15
EPS in Rs,0.06,0.12,0.16,0.14,-1.82,0.32,0.01,0.01,0.01,-1.05,0.93,0.09,-0.16
