,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1.95,2.31,2.66,2.44,2.45,2.63,2.73,3.18,2.99,2.27,2.32,2.47,2.55
Expenses,1.62,2.0,2.43,2.19,2.15,2.32,2.41,2.76,2.61,2.24,2.28,2.47,2.57
Operating Profit,0.33,0.31,0.23,0.25,0.3,0.31,0.32,0.42,0.38,0.03,0.04,0.0,-0.02
OPM %,16.92,13.42,8.65,10.25,12.24,11.79,11.72,13.21,12.71,1.32,1.72,0.0,-0.78
Other Income,0.02,0.05,0.15,0.17,0.14,0.16,0.15,0.14,0.17,0.25,0.26,0.3,0.27
Interest,0.29,0.29,0.3,0.33,0.33,0.32,0.28,0.25,0.24,0.19,0.19,0.19,0.16
Depreciation,0.03,0.03,0.03,0.04,0.04,0.04,0.06,0.05,0.05,0.05,0.05,0.06,0.06
Profit before tax,0.03,0.04,0.05,0.05,0.07,0.11,0.13,0.26,0.26,0.04,0.06,0.05,0.03
Tax %,66.67,25.0,40.0,40.0,28.57,27.27,23.08,30.77,23.08,50.0,16.67,40.0,
Net Profit,0.02,0.03,0.03,0.03,0.05,0.07,0.09,0.19,0.19,0.02,0.04,0.04,0.03
EPS in Rs,0.1,0.13,0.13,0.13,0.12,0.17,0.22,0.47,0.47,0.05,0.1,0.1,0.07
