,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,327.0,340.0,414.0,533.0,601.0,736.0,867.0,1035.0,756.0,668.0,1033.0,1142.0,1082
Expenses,311.0,323.0,397.0,516.0,577.0,708.0,832.0,989.0,705.0,625.0,981.0,1092.0,1030
Operating Profit,16.0,16.0,18.0,18.0,23.0,28.0,35.0,45.0,51.0,43.0,52.0,51.0,52
OPM %,5.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,7.0,6.0,5.0,4.0,5
Other Income,0.0,1.0,1.0,1.0,0.0,2.0,3.0,4.0,2.0,2.0,3.0,2.0,2
Interest,7.0,5.0,6.0,7.0,11.0,9.0,13.0,18.0,22.0,20.0,19.0,23.0,24
Depreciation,7.0,5.0,4.0,3.0,2.0,5.0,7.0,8.0,12.0,13.0,12.0,12.0,12
Profit before tax,2.0,7.0,8.0,9.0,10.0,16.0,18.0,23.0,20.0,13.0,24.0,18.0,18
Tax %,36.0,38.0,39.0,38.0,30.0,38.0,35.0,35.0,27.0,27.0,28.0,25.0,
Net Profit,1.0,4.0,5.0,6.0,7.0,10.0,12.0,15.0,15.0,9.0,17.0,14.0,13
EPS in Rs,1.54,4.8,5.33,5.62,6.77,3.28,3.94,5.09,4.97,3.14,5.79,4.62,4.48
