,2010-03-01,2011-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,10,10,11,13,13,14,14,14,14,15,15,16,16
Reserves,25,26,37,40,40,48,51,52,38,39,43,48,48
Borrowings,54,58,51,49,89,93,110,124,118,110,104,131,141
Other Liabilities,34,41,56,61,69,78,86,71,68,76,99,116,126
Total Liabilities,124,135,155,164,211,233,260,261,238,240,261,311,330
Fixed Assets,50,48,55,52,56,60,71,70,71,69,67,76,76
CWIP,0,0,0,1,4,2,0,4,3,0,2,0,0
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,74,87,99,111,151,172,188,187,164,172,192,235,254
Total Assets,124,135,155,164,211,233,260,261,238,240,261,311,330
