,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,2910.0,3119.0,3718.0,4217.0,4595.0,3757.0,3697.0,3578.0,3464.0,1749.0,2519.0,4022.0,4094
Expenses,2806.0,3022.0,3583.0,3948.0,4415.0,3629.0,3546.0,3332.0,2912.0,1705.0,2249.0,3327.0,3393
Operating Profit,104.0,97.0,135.0,269.0,180.0,128.0,151.0,246.0,552.0,44.0,270.0,695.0,700
OPM %,4.0,3.0,4.0,6.0,4.0,3.0,4.0,7.0,16.0,3.0,11.0,17.0,17
Other Income,7.0,5.0,4.0,13.0,28.0,18.0,232.0,18.0,24.0,224.0,194.0,55.0,60
Interest,42.0,55.0,65.0,78.0,85.0,86.0,38.0,14.0,197.0,223.0,207.0,209.0,216
Depreciation,61.0,79.0,98.0,125.0,130.0,119.0,115.0,141.0,450.0,392.0,355.0,382.0,418
Profit before tax,8.0,-31.0,-25.0,78.0,-7.0,-58.0,231.0,110.0,-72.0,-347.0,-98.0,159.0,127
Tax %,415.0,-72.0,-105.0,37.0,-482.0,-35.0,8.0,41.0,-98.0,23.0,53.0,27.0,
Net Profit,-24.0,-54.0,-50.0,49.0,-40.0,-78.0,214.0,65.0,-142.0,-267.0,-47.0,116.0,94
EPS in Rs,1.85,-1.09,-0.8,4.09,0.23,-3.59,22.34,5.94,-12.98,-24.43,-4.29,10.58,8.59
