,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,483.0,488.0,596.0,719.0,715.0,742.0,964.0,1043.0,846.0,925.0,1571.0,1617.0,1466
Expenses,446.0,467.0,534.0,605.0,575.0,582.0,695.0,750.0,668.0,793.0,1284.0,1364.0,1278
Operating Profit,37.0,21.0,62.0,114.0,140.0,160.0,269.0,293.0,178.0,132.0,288.0,253.0,188
OPM %,8.0,4.0,10.0,16.0,20.0,22.0,28.0,28.0,21.0,14.0,18.0,16.0,13
Other Income,22.0,36.0,9.0,3.0,3.0,9.0,11.0,10.0,9.0,14.0,2.0,6.0,15
Interest,0.0,4.0,17.0,17.0,9.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
Depreciation,10.0,9.0,19.0,14.0,15.0,20.0,24.0,24.0,34.0,37.0,48.0,56.0,54
Profit before tax,48.0,44.0,35.0,86.0,119.0,147.0,255.0,278.0,152.0,107.0,241.0,202.0,148
Tax %,28.0,4.0,32.0,34.0,34.0,34.0,33.0,33.0,14.0,17.0,27.0,26.0,
Net Profit,35.0,42.0,24.0,57.0,78.0,97.0,170.0,185.0,131.0,88.0,176.0,149.0,108
EPS in Rs,2.15,2.62,1.48,3.55,4.87,5.94,10.33,11.17,7.89,5.32,10.57,8.95,6.51
