,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.12,0.1,0.21,0.13,0.76,0.3,0.16,0.44,0.1,0.00,0.15,0.19,0.0
Expenses,0.62,1.03,0.61,0.52,0.4,0.36,2.92,0.37,0.37,0.28,0.43,0.6,0.49
Operating Profit,-0.5,-0.93,-0.4,-0.39,0.36,-0.06,-2.76,0.07,-0.27,-0.28,-0.28,-0.41,-0.49
OPM %,-416.67,-930.0,-190.48,-300.0,47.37,-20.0,-1725.0,15.91,-270.0,,-186.67,-215.79,
Other Income,0.29,0.37,0.53,0.3,0.0,0.0,0.0,0.0,0.41,0.27,0.15,0.0,0.22
Interest,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.04,0.08
Depreciation,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0
Profit before tax,-0.22,-0.57,0.13,-0.09,0.36,-0.06,-2.76,0.07,0.14,-0.01,-0.13,-0.45,-0.35000000000000003
Tax %,-2427.27,0.0,0.0,0.0,0.0,0.0,64.86,0.0,0.0,0.00,0.0,0.0,
Net Profit,-5.56,-0.57,0.13,-0.09,0.36,-0.06,-0.97,0.07,0.14,-0.01,-0.13,-0.45,-0.35000000000000003
EPS in Rs,-1.38,-0.14,0.03,-0.02,0.09,-0.01,-0.24,0.02,0.03,-0.00,-0.03,-0.11,-0.08
