,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,170.0,168.0,142.0,185.0,206.0,195.0,134.0,241.0,216.0,226.0,304.0,287.0,282
Expenses,147.0,141.0,128.0,155.0,170.0,164.0,122.0,204.0,182.0,188.0,266.0,293.0,287
Operating Profit,23.0,27.0,15.0,29.0,36.0,31.0,13.0,37.0,35.0,38.0,38.0,-6.0,-5
OPM %,13.0,16.0,10.0,16.0,18.0,16.0,9.0,15.0,16.0,17.0,12.0,-2.0,-2
Other Income,6.0,1.0,1.0,1.0,9.0,1.0,2.0,1.0,1.0,3.0,3.0,14.0,15
Interest,3.0,2.0,2.0,2.0,2.0,4.0,5.0,5.0,4.0,5.0,6.0,16.0,18
Depreciation,6.0,7.0,7.0,8.0,8.0,10.0,9.0,10.0,10.0,10.0,9.0,16.0,17
Profit before tax,20.0,18.0,6.0,21.0,35.0,18.0,1.0,23.0,21.0,27.0,26.0,-24.0,-26
Tax %,23.0,26.0,32.0,35.0,31.0,34.0,-19.0,21.0,25.0,28.0,16.0,31.0,
Net Profit,15.0,14.0,4.0,14.0,24.0,12.0,1.0,18.0,16.0,19.0,22.0,-17.0,-18
EPS in Rs,10.27,9.1,2.59,9.02,16.06,7.97,0.63,12.25,10.63,12.7,14.44,-8.89,-9.41
