,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,658.0,839.0,1095.0,1364.0,1614.0,1878.0,2281.0,2861.0,3128.0,2583.0,3701.0,4525.0,4888
Expenses,574.0,769.0,989.0,1236.0,1434.0,1642.0,2064.0,2566.0,2694.0,2394.0,3038.0,3538.0,3779
Operating Profit,84.0,70.0,106.0,128.0,180.0,236.0,217.0,295.0,434.0,189.0,664.0,987.0,1109
OPM %,13.0,8.0,10.0,9.0,11.0,13.0,10.0,10.0,14.0,7.0,18.0,22.0,23
Other Income,3.0,28.0,39.0,6.0,-19.0,7.0,18.0,16.0,7.0,21.0,26.0,59.0,60
Interest,11.0,19.0,31.0,45.0,33.0,28.0,55.0,81.0,94.0,82.0,76.0,84.0,83
Depreciation,37.0,46.0,57.0,68.0,76.0,80.0,100.0,137.0,186.0,184.0,183.0,210.0,228
Profit before tax,39.0,34.0,57.0,21.0,51.0,135.0,80.0,93.0,161.0,-56.0,430.0,752.0,858
Tax %,33.0,29.0,38.0,71.0,59.0,39.0,36.0,37.0,26.0,75.0,20.0,19.0,
Net Profit,26.0,24.0,29.0,-19.0,21.0,83.0,51.0,59.0,119.0,-14.0,342.0,607.0,738
EPS in Rs,791.33,762.14,974.49,-0.84,1.04,4.06,2.51,2.9,5.82,-0.7,16.73,29.67,36.08
