,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,18,38,38,38,49,52,52,52,52,52,52,52,52.0
Reserves,-8,196,187,154,210,210,211,216,217,248,298,314,323.0
Preference Capital,0,0,0,0,0,0,16,17,18,18,18,18,
Borrowings,5,242,218,252,224,212,182,136,126,78,88,94,108.0
Other Liabilities,7,160,145,152,116,90,99,65,82,96,100,105,98.0
Total Liabilities,22,636,587,597,598,563,544,470,478,474,539,566,581.0
Fixed Assets,0,275,256,264,295,284,293,284,272,269,260,281,275.0
CWIP,0,2,29,29,0,9,0,1,2,0,5,2,6.0
Investments,0,0,0,0,2,2,1,1,1,0,8,13,23.0
Other Assets,22,360,302,304,302,268,250,185,203,204,266,269,278.0
Total Assets,22,636,587,597,598,563,544,470,478,474,539,566,581.0
