,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,146.0,123.0,151.0,180.0,226.0,246.0,318.0,338.0,336.0,361.0,566.0,600.0,576
Expenses,125.0,106.0,127.0,153.0,186.0,205.0,264.0,285.0,277.0,300.0,484.0,512.0,488
Operating Profit,21.0,17.0,24.0,26.0,39.0,41.0,54.0,53.0,59.0,60.0,82.0,88.0,88
OPM %,14.0,14.0,16.0,15.0,17.0,17.0,17.0,16.0,17.0,17.0,15.0,15.0,15
Other Income,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,9.0,4.0,5
Interest,9.0,7.0,8.0,7.0,10.0,8.0,8.0,10.0,11.0,14.0,18.0,19.0,18
Depreciation,5.0,6.0,6.0,6.0,10.0,13.0,14.0,15.0,18.0,20.0,26.0,33.0,34
Profit before tax,8.0,5.0,10.0,15.0,21.0,23.0,34.0,30.0,31.0,30.0,46.0,40.0,42
Tax %,23.0,28.0,36.0,13.0,28.0,32.0,30.0,36.0,23.0,26.0,24.0,25.0,
Net Profit,6.0,4.0,7.0,13.0,15.0,16.0,24.0,19.0,24.0,22.0,35.0,30.0,32
EPS in Rs,1.74,0.99,1.8,3.13,3.72,3.81,5.74,4.63,5.67,5.29,7.66,6.53,6.91
