,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.09,1.13,4.54,5.38,4.45,3.65,-0.00,2.97,-0.00,-0.00,-0.00,6.78,6.02
Expenses,0.06,0.96,3.73,5.98,7.84,5.04,1.11,2.41,0.15,0.11,0.17,6.76,6.00
Operating Profit,0.03,0.17,0.81,-0.6,-3.39,-1.39,-1.11,0.56,-0.15,-0.11,-0.17,0.02,0.02
OPM %,33.33,15.04,17.84,-11.15,-76.18,-38.08,,18.86,,,,0.29,0.33
Other Income,0.02,-0.0,-0.0,-0.0,0.02,1.05,0.23,-0.0,-0.00,-0.00,-0.00,-0.0,0.00
Interest,-0.0,0.09,0.67,0.33,0.48,0.02,0.01,-0.0,-0.00,-0.00,-0.00,-0.0,0.00
Depreciation,-0.0,0.01,0.53,0.56,0.54,1.33,6.38,2.2,0.80,0.04,0.02,-0.0,0.00
Profit before tax,0.05,0.07,-0.39,-1.49,-4.39,-1.69,-7.27,-1.64,-0.95,-0.15,-0.19,0.02,0.02
Tax %,20.0,42.86,15.38,39.6,30.52,-43.79,16.23,7.93,-112.63,313.33,-342.11,-0.0,
Net Profit,0.04,0.05,-0.34,-0.9,-3.05,-2.43,-6.09,-1.52,-2.02,0.31,-0.84,0.02,0.01
EPS in Rs,0.1,0.12,-0.71,-1.87,-6.35,-1.22,-3.04,-0.76,-1.01,0.16,-0.42,0.01,0.01
