,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1108.0,1405.0,1591.0,1760.0,1480.0,1434.0,2174.0,2324.0,2000.0,2199.0,3914.0,4212.0,4038
Expenses,940.0,1115.0,1263.0,1383.0,1295.0,1217.0,1772.0,1842.0,1644.0,1679.0,2559.0,3152.0,3171
Operating Profit,168.0,290.0,329.0,377.0,185.0,217.0,402.0,482.0,356.0,520.0,1355.0,1060.0,867
OPM %,15.0,21.0,21.0,21.0,12.0,15.0,18.0,21.0,18.0,24.0,35.0,25.0,21
Other Income,47.0,49.0,44.0,-77.0,41.0,96.0,63.0,17.0,-17.0,130.0,43.0,49.0,179
Interest,72.0,69.0,123.0,120.0,112.0,94.0,97.0,99.0,82.0,79.0,147.0,124.0,135
Depreciation,65.0,69.0,96.0,93.0,75.0,69.0,73.0,76.0,78.0,75.0,143.0,178.0,181
Profit before tax,79.0,201.0,154.0,87.0,39.0,150.0,294.0,324.0,179.0,495.0,1108.0,807.0,729
Tax %,-12.0,19.0,40.0,35.0,68.0,15.0,30.0,36.0,24.0,23.0,27.0,25.0,
Net Profit,88.0,162.0,92.0,56.0,13.0,127.0,205.0,207.0,128.0,376.0,807.0,604.0,567
EPS in Rs,2.43,4.51,2.54,1.53,0.35,3.66,5.62,5.64,3.5,10.4,22.31,17.09,15.98
