,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,179.0,257.0,210.0,280.0,455.0,401.0,730.0,1044.0,1499.0,1241.0,1749.0,1927.0,2342
Expenses,163.0,235.0,194.0,258.0,415.0,335.0,628.0,895.0,1308.0,1106.0,1492.0,1699.0,2064
Operating Profit,15.0,22.0,17.0,22.0,39.0,66.0,102.0,149.0,191.0,135.0,257.0,228.0,278
OPM %,9.0,9.0,8.0,8.0,9.0,16.0,14.0,14.0,13.0,11.0,15.0,12.0,12
Other Income,2.0,4.0,4.0,7.0,10.0,13.0,18.0,23.0,25.0,14.0,21.0,24.0,25
Interest,2.0,4.0,2.0,2.0,3.0,8.0,9.0,9.0,15.0,15.0,26.0,32.0,41
Depreciation,3.0,4.0,4.0,5.0,7.0,8.0,11.0,24.0,27.0,26.0,32.0,40.0,48
Profit before tax,12.0,18.0,15.0,21.0,39.0,64.0,100.0,139.0,174.0,109.0,219.0,180.0,213
Tax %,33.0,33.0,35.0,34.0,36.0,35.0,36.0,35.0,26.0,26.0,26.0,26.0,
Net Profit,8.0,12.0,10.0,14.0,25.0,42.0,64.0,90.0,129.0,81.0,162.0,133.0,158
EPS in Rs,104.38,153.12,125.88,175.62,78.53,14.45,17.88,25.07,35.91,22.44,45.11,36.95,43.82
