,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,216.0,235.0,232.0,242.0,253.0,184.0,164.0,169.0,187.0,170.0,167.0,244.0,252
Expenses,186.0,200.0,195.0,201.0,207.0,154.0,146.0,157.0,171.0,153.0,166.0,230.0,231
Operating Profit,30.0,34.0,37.0,41.0,46.0,29.0,18.0,12.0,16.0,17.0,1.0,14.0,21
OPM %,14.0,15.0,16.0,17.0,18.0,16.0,11.0,7.0,9.0,10.0,1.0,6.0,8
Other Income,0.0,2.0,2.0,3.0,5.0,6.0,7.0,5.0,5.0,-9.0,6.0,8.0,10
Interest,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Depreciation,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,5
Profit before tax,27.0,33.0,36.0,42.0,48.0,32.0,22.0,14.0,17.0,4.0,3.0,17.0,25
Tax %,23.0,24.0,24.0,22.0,33.0,31.0,27.0,22.0,21.0,22.0,10.0,23.0,
Net Profit,21.0,25.0,28.0,33.0,32.0,22.0,16.0,11.0,13.0,3.0,3.0,13.0,20
EPS in Rs,7.94,9.49,10.48,12.39,12.18,8.33,6.0,4.03,5.06,1.05,0.99,5.04,7.54
