,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,67.0,76.0,78.0,76.0,69.0,74.0,76.0,140.0,153.0,214.0,449.0,321.0,292
Expenses,61.0,68.0,69.0,67.0,59.0,63.0,68.0,129.0,141.0,192.0,416.0,301.0,270
Operating Profit,6.0,8.0,8.0,9.0,10.0,11.0,8.0,11.0,12.0,21.0,33.0,20.0,22
OPM %,9.0,10.0,11.0,12.0,14.0,15.0,11.0,8.0,8.0,10.0,7.0,6.0,8
Other Income,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,6.0,7.0,4.0,3.0,3
Interest,2.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,6.0,8.0,7.0,6
Depreciation,2.0,2.0,2.0,4.0,3.0,3.0,3.0,6.0,7.0,8.0,11.0,11.0,9
Profit before tax,2.0,2.0,3.0,3.0,3.0,5.0,3.0,4.0,6.0,14.0,18.0,6.0,10
Tax %,30.0,35.0,25.0,38.0,35.0,8.0,26.0,33.0,-15.0,36.0,31.0,16.0,
Net Profit,2.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,7.0,9.0,13.0,5.0,8
EPS in Rs,3.07,3.09,4.67,3.07,4.14,9.6,4.87,4.63,12.86,17.1,24.47,9.5,15.73
