,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,107.0,130.0,117.0,126.0,139.0,161.0,204.0,269.0,216.0,239.0,351.0,444.0,414
Expenses,98.0,118.0,108.0,116.0,130.0,145.0,183.0,245.0,197.0,211.0,306.0,391.0,368
Operating Profit,9.0,12.0,9.0,10.0,10.0,16.0,21.0,24.0,19.0,28.0,45.0,53.0,46
OPM %,9.0,9.0,8.0,8.0,7.0,10.0,10.0,9.0,9.0,12.0,13.0,12.0,11
Other Income,2.0,1.0,3.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1
Interest,3.0,4.0,4.0,2.0,3.0,3.0,3.0,7.0,7.0,6.0,8.0,9.0,9
Depreciation,2.0,2.0,3.0,4.0,4.0,4.0,5.0,7.0,8.0,8.0,9.0,9.0,10
Profit before tax,7.0,8.0,6.0,7.0,5.0,10.0,13.0,11.0,5.0,14.0,29.0,38.0,28
Tax %,32.0,32.0,34.0,31.0,35.0,31.0,31.0,36.0,20.0,26.0,24.0,26.0,
Net Profit,4.0,5.0,4.0,5.0,3.0,7.0,9.0,7.0,4.0,11.0,22.0,28.0,21
EPS in Rs,15.79,18.18,7.63,8.92,6.61,13.71,17.63,14.18,7.92,20.98,43.53,55.02,41.13
