,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,210.05,239.8,351.88,354.26,225.38,92.87,144.25,147.14,162.76,28.69,363.26,301.73,98.80
Expenses,189.6,212.1,317.99,321.78,229.0,93.05,149.06,147.2,174.65,31.65,379.92,315.65,101.75
Operating Profit,20.45,27.7,33.89,32.48,-3.62,-0.18,-4.81,-0.06,-11.89,-2.96,-16.66,-13.92,-2.95
OPM %,9.74,11.55,9.63,9.17,-1.61,-0.19,-3.33,-0.04,-7.31,-10.32,-4.59,-4.61,-2.99
Other Income,0.92,0.75,0.32,2.34,-67.08,-45.18,1.0,0.79,0.74,1.31,1.52,1.96,13.03
Interest,8.83,11.86,12.75,13.18,22.12,0.43,0.16,0.2,0.2,0.24,0.09,0.07,0.06
Depreciation,5.97,9.96,10.66,9.93,11.57,10.37,9.99,9.76,9.75,9.55,9.15,9.15,8.88
Profit before tax,6.57,6.63,10.8,11.71,-104.39,-56.16,-13.96,-9.23,-21.1,-11.44,-24.38,-21.18,1.14
Tax %,32.72,31.98,34.81,38.86,0.0,0.07,-0.29,0.0,0.0,0.0,0.0,0.0,
Net Profit,4.42,4.51,7.05,7.16,-104.39,-56.12,-13.99,-9.23,-21.1,-11.44,-24.38,-21.18,1.14
EPS in Rs,0.2,0.2,0.32,0.33,-3.48,-1.63,-0.41,-0.27,-0.61,-0.33,-0.71,-0.61,0.03
