,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,6005.0,3794.0,3917.0,4958.0,5473.0,3324.0,3101.0,4308.0,4899.0,3139.0,3625.0,4848.0,5203.0
Expenses,5487.0,3387.0,3552.0,4549.0,5001.0,3048.0,2684.0,3942.0,4541.0,2829.0,3309.0,4506.0,4789.0
Operating Profit,517.0,407.0,364.0,409.0,472.0,275.0,418.0,366.0,358.0,310.0,316.0,342.0,414.0
OPM %,9.0,11.0,9.0,8.0,9.0,8.0,13.0,8.0,7.0,10.0,9.0,7.0,8.0
Other Income,7.0,2.0,-11.0,2.0,2.0,15.0,6.0,3.0,3.0,8.0,18.0,16.0,23.0
Interest,234.0,225.0,215.0,203.0,186.0,180.0,182.0,161.0,150.0,150.0,138.0,142.0,140.0
Depreciation,25.0,25.0,25.0,25.0,25.0,25.0,26.0,25.0,25.0,26.0,25.0,25.0,25.0
Profit before tax,266.0,158.0,113.0,183.0,262.0,84.0,216.0,182.0,186.0,142.0,171.0,191.0,272.0
Tax %,27.0,28.0,56.0,26.0,25.0,25.0,27.0,26.0,26.0,26.0,24.0,25.0,26.0
Net Profit,194.0,114.0,50.0,136.0,195.0,63.0,157.0,135.0,138.0,104.0,129.0,143.0,202.0
EPS in Rs,6.17,3.61,2.32,4.06,5.98,2.04,5.01,3.97,4.05,3.1,3.94,4.39,6.13
