,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,8021.0,9120.0,12003.0,13838.0,13447.0,15311.0,12766.0,15155.0,18101.0,18346.0,16856.0,15971.0,16815
Expenses,7641.0,8671.0,11171.0,12836.0,12333.0,13918.0,11612.0,13201.0,16275.0,16649.0,15276.0,14616.0,15433
Operating Profit,380.0,449.0,831.0,1002.0,1114.0,1393.0,1154.0,1954.0,1826.0,1697.0,1580.0,1355.0,1382
OPM %,5.0,5.0,7.0,7.0,8.0,9.0,9.0,13.0,10.0,9.0,9.0,8.0,8
Other Income,78.0,15.0,48.0,6.0,154.0,203.0,147.0,130.0,23.0,8.0,23.0,32.0,66
Interest,95.0,108.0,228.0,422.0,633.0,802.0,946.0,1243.0,1159.0,926.0,757.0,605.0,571
Depreciation,9.0,8.0,9.0,8.0,10.0,21.0,97.0,97.0,100.0,100.0,101.0,102.0,101
Profit before tax,354.0,348.0,642.0,577.0,624.0,772.0,258.0,744.0,589.0,679.0,745.0,680.0,776
Tax %,27.0,30.0,30.0,32.0,35.0,34.0,36.0,34.0,31.0,33.0,26.0,25.0,
Net Profit,259.0,238.0,442.0,326.0,406.0,506.0,165.0,490.0,406.0,458.0,552.0,507.0,579
EPS in Rs,6.92,6.7,12.19,8.66,10.9,14.01,6.75,14.37,12.42,15.16,17.1,15.05,17.56
