,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,108.0,167.0,189.0,101.0,114.0,121.0,112.0,91.0,79.0,56.0,63.0,68.0,85
Expenses,79.0,126.0,164.0,95.0,101.0,93.0,84.0,129.0,63.0,46.0,47.0,63.0,103
Operating Profit,30.0,41.0,25.0,6.0,13.0,28.0,28.0,-38.0,16.0,10.0,16.0,5.0,-18
OPM %,28.0,24.0,13.0,6.0,11.0,23.0,25.0,-42.0,20.0,18.0,25.0,8.0,-22
Other Income,2.0,39.0,-11.0,1.0,-0.0,-0.0,1.0,-19.0,4.0,2.0,86.0,-23.0,0
Interest,8.0,16.0,16.0,34.0,21.0,19.0,18.0,2.0,0.0,0.0,0.0,0.0,0
Depreciation,4.0,9.0,9.0,13.0,12.0,11.0,12.0,11.0,11.0,10.0,7.0,7.0,7
Profit before tax,20.0,55.0,-11.0,-40.0,-20.0,-2.0,-1.0,-70.0,9.0,1.0,95.0,-25.0,-25
Tax %,13.0,3.0,-18.0,-2.0,-5.0,-4.0,27.0,1.0,-15.0,-107.0,-0.0,2.0,
Net Profit,17.0,53.0,-13.0,-40.0,-21.0,-2.0,-1.0,-70.0,10.0,3.0,95.0,-24.0,-24
EPS in Rs,3.38,10.34,-2.48,-7.34,-3.61,-0.42,-0.15,-12.02,1.71,0.44,16.46,-4.18,-4.19
