,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,29.0,22.0,32.0,34.0,36.0,46.0,50.0,88.0,76.0,87.0,120.0,152.0,161
Expenses,28.0,21.0,32.0,31.0,33.0,46.0,54.0,85.0,78.0,82.0,105.0,150.0,164
Operating Profit,1.0,1.0,1.0,3.0,3.0,0.0,-4.0,3.0,-2.0,5.0,15.0,2.0,-3
OPM %,5.0,6.0,2.0,9.0,8.0,1.0,-7.0,3.0,-2.0,6.0,12.0,1.0,-2
Other Income,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0
Interest,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Depreciation,0.0,0.0,1.0,2.0,2.0,0.0,0.0,41.0,0.0,1.0,1.0,1.0,1
Profit before tax,1.0,1.0,-3.0,1.0,1.0,0.0,-3.0,-38.0,-2.0,4.0,14.0,1.0,-5
Tax %,3.0,5.0,-6.0,11.0,30.0,77.0,-6.0,-0.0,-7.0,5.0,8.0,69.0,
Net Profit,1.0,1.0,-3.0,1.0,1.0,0.0,-4.0,-38.0,-2.0,4.0,13.0,0.0,-5
EPS in Rs,3.57,1.31,-5.1,0.96,0.69,0.11,-5.72,-60.32,-3.89,6.52,19.98,0.35,-8.35
