,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,75.0,124.0,291.0,264.0,250.0,211.0,325.0,502.0,223.0,329.0,535.0,792.0,794
Expenses,74.0,113.0,255.0,235.0,223.0,198.0,290.0,423.0,206.0,303.0,492.0,728.0,733
Operating Profit,2.0,11.0,35.0,29.0,26.0,14.0,35.0,79.0,17.0,25.0,43.0,64.0,61
OPM %,2.0,9.0,12.0,11.0,11.0,6.0,11.0,16.0,8.0,8.0,8.0,8.0,8
Other Income,2.0,3.0,2.0,4.0,-2.0,3.0,1.0,3.0,2.0,2.0,3.0,4.0,16
Interest,5.0,5.0,9.0,8.0,7.0,3.0,4.0,5.0,7.0,5.0,6.0,13.0,15
Depreciation,4.0,4.0,5.0,6.0,7.0,8.0,8.0,11.0,12.0,11.0,11.0,11.0,10
Profit before tax,-5.0,6.0,23.0,18.0,11.0,5.0,24.0,66.0,0.0,11.0,29.0,45.0,52
Tax %,1.0,0.0,18.0,32.0,20.0,39.0,33.0,29.0,-240.0,25.0,26.0,25.0,
Net Profit,-5.0,6.0,19.0,12.0,8.0,3.0,16.0,47.0,1.0,8.0,22.0,33.0,39
EPS in Rs,-1.61,1.9,6.41,4.17,2.83,1.11,5.38,15.68,0.34,2.73,7.25,11.16,12.85
