,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,52.0,65.0,91.0,91.0,115.0,97.0,130.0,140.0,143.0,148.0,171.0,164.0,167
Expenses,48.0,61.0,85.0,85.0,108.0,91.0,122.0,132.0,135.0,139.0,157.0,155.0,157
Operating Profit,3.0,4.0,6.0,5.0,8.0,7.0,8.0,8.0,8.0,9.0,14.0,9.0,10
OPM %,6.0,6.0,7.0,6.0,7.0,7.0,6.0,5.0,6.0,6.0,8.0,6.0,6
Other Income,0.0,1.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Interest,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,3
Depreciation,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3
Profit before tax,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,5.0,10.0,5.0,5
Tax %,32.0,32.0,34.0,41.0,35.0,27.0,12.0,28.0,23.0,25.0,26.0,24.0,
Net Profit,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,8.0,3.0,4
EPS in Rs,2.15,3.13,2.85,1.72,2.74,2.5,3.5,2.52,4.4,7.24,15.51,7.1,7.34
