,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,554.0,752.0,824.0,748.0,458.0,515.0,578.0,661.0,653.0,549.0,783.0,1164.0,1319
Expenses,407.0,582.0,654.0,653.0,580.0,609.0,575.0,605.0,705.0,495.0,671.0,1027.0,1149
Operating Profit,147.0,171.0,170.0,95.0,-122.0,-94.0,3.0,56.0,-52.0,54.0,112.0,137.0,170
OPM %,26.0,23.0,21.0,13.0,-27.0,-18.0,1.0,8.0,-8.0,10.0,14.0,12.0,13
Other Income,2.0,2.0,4.0,2.0,3.0,2.0,33.0,5.0,485.0,11.0,24.0,85.0,91
Interest,56.0,64.0,64.0,97.0,125.0,157.0,152.0,184.0,129.0,71.0,62.0,40.0,31
Depreciation,22.0,24.0,25.0,28.0,39.0,38.0,37.0,37.0,33.0,33.0,33.0,32.0,32
Profit before tax,70.0,85.0,85.0,-28.0,-283.0,-288.0,-153.0,-160.0,271.0,-39.0,41.0,150.0,198
Tax %,33.0,29.0,31.0,-44.0,0.0,3.0,1.0,0.0,1.0,0.0,-10.0,-0.0,
Net Profit,47.0,61.0,58.0,-40.0,-282.0,-280.0,-151.0,-160.0,270.0,-38.0,45.0,150.0,198
EPS in Rs,3.93,4.97,4.71,-3.22,-22.58,-22.41,-12.11,-12.75,21.56,-3.06,2.85,8.09,10.63
