,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.00,0.04,0.03,0.00,0.02,0.00,0.00,0.00,0.02,0.01,0.00,0.00,0.00
Expenses,0.03,0.03,0.03,0.05,0.01,0.02,0.03,0.06,0.01,0.03,0.06,0.06,0.05
Operating Profit,-0.03,0.01,0.00,-0.05,0.01,-0.02,-0.03,-0.06,0.01,-0.02,-0.06,-0.06,-0.05
OPM %,,25.0,0.00,,50.0,,,,50.0,-200.0,,,
Other Income,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.00,0.0,0.0,0.00,0.00,0.00
Interest,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.00,0.0,0.0,0.00,0.00,0.00
Depreciation,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.00,0.0,0.0,0.00,0.00,0.00
Profit before tax,-0.03,0.01,0.00,-0.05,0.01,-0.02,-0.03,-0.06,0.01,-0.02,-0.06,-0.06,-0.05
Tax %,0.00,0.0,,0.00,0.0,0.00,0.00,0.00,0.0,0.0,0.00,0.00,0.00
Net Profit,-0.03,0.01,0.00,-0.05,0.01,-0.02,-0.03,-0.06,0.01,-0.02,-0.06,-0.06,-0.05
EPS in Rs,-0.03,0.01,0.00,-0.06,0.01,-0.02,-0.03,-0.07,0.01,-0.02,-0.07,-0.07,-0.06
