,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,10,10,10,10,10,11,11,11,11,11,11,11,11.0
Reserves,35,37,36,37,31,32,30,30,30,31,31,31,31.0
Preference Capital,0,0,0,0,0,0,9,9,9,9,9,9,
Borrowings,65,56,65,69,48,34,42,35,20,27,22,15,29.0
Other Liabilities,31,33,28,29,21,16,21,32,27,20,28,26,14.0
Total Liabilities,141,135,138,146,110,93,104,108,88,89,92,83,85.0
Fixed Assets,43,52,54,52,48,44,41,36,34,31,28,24,23.0
CWIP,5,0,1,0,0,0,0,1,0,0,0,0,0.0
Investments,0,0,1,1,1,0,0,0,0,0,0,0,0.0
Other Assets,92,84,83,93,62,48,63,71,54,58,64,59,63.0
Total Assets,141,135,138,146,110,93,104,108,88,89,92,83,85.0
