,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,176.0,158.0,118.0,168.0,98.0,64.0,59.0,125.0,105.0,82.0,106.0,135.0,112
Expenses,165.0,148.0,112.0,157.0,99.0,67.0,56.0,117.0,98.0,77.0,99.0,129.0,108
Operating Profit,12.0,10.0,6.0,10.0,-1.0,-2.0,3.0,8.0,7.0,5.0,6.0,5.0,4
OPM %,7.0,6.0,5.0,6.0,-1.0,-3.0,5.0,6.0,7.0,6.0,6.0,4.0,4
Other Income,2.0,3.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1
Interest,9.0,7.0,7.0,10.0,7.0,3.0,3.0,4.0,3.0,1.0,2.0,2.0,2
Depreciation,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4
Profit before tax,2.0,2.0,-2.0,-2.0,-9.0,-8.0,-3.0,0.0,0.0,0.0,2.0,0.0,-0
Tax %,27.0,24.0,34.0,30.0,32.0,45.0,35.0,75.0,42.0,12.0,70.0,44.0,
Net Profit,1.0,2.0,-1.0,-2.0,-6.0,-4.0,-2.0,0.0,0.0,0.0,1.0,0.0,-0
EPS in Rs,1.34,1.96,-1.09,-1.7,-6.1,-3.96,-1.77,0.11,0.14,0.2,0.58,0.14,-0.26
