,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,9.05,6.4,18.62,10.06,15.74,35.53,21.76,32.87,7.14,20.62,15.5,43.77,22.74
Expenses,3.88,3.67,13.91,-2.8,6.62,38.84,26.1,30.85,0.72,26.57,22.15,39.0,11.76
Operating Profit,5.17,2.73,4.71,12.86,9.12,-3.31,-4.34,2.02,6.42,-5.95,-6.65,4.77,10.98
OPM %,57.13,42.66,25.3,127.83,57.94,-9.32,-19.94,6.15,89.92,-28.86,-42.9,10.9,48.28
Other Income,0.0,0.0,0.0,0.0,0.0,0.36,-0.1,0.02,0.0,0.0,0.0,0.0,0.03
Interest,0.03,0.02,0.05,0.19,0.18,0.07,0.06,0.06,0.09,0.06,0.05,0.05,0.08
Depreciation,0.01,0.01,0.01,0.01,0.01,0.01,0.05,0.03,0.03,0.05,0.06,0.04,0.09
Profit before tax,5.13,2.7,4.65,12.66,8.93,-3.03,-4.55,1.95,6.3,-6.06,-6.76,4.68,10.84
Tax %,35.28,40.74,29.03,27.65,51.74,148.51,26.81,40.0,27.62,26.9,25.0,26.71,25.28
Net Profit,3.32,1.6,3.3,9.16,4.31,1.47,-3.33,1.17,4.56,-4.43,-5.07,3.43,8.1
EPS in Rs,11.07,5.33,11.0,30.53,14.37,4.9,-11.1,3.9,15.2,-14.77,-16.9,11.43,27.0
