,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,2.0,22.0,25.0,34.0,33.0,46.0,88.0,52.0,59.0,48.0,83.0,76.0,103
Expenses,2.0,21.0,24.0,33.0,24.0,46.0,85.0,52.0,62.0,32.0,69.0,80.0,99
Operating Profit,-0.0,1.0,0.0,1.0,9.0,0.0,3.0,-0.0,-3.0,16.0,14.0,-4.0,3
OPM %,-2.0,5.0,2.0,3.0,27.0,1.0,3.0,-0.0,-4.0,33.0,17.0,-5.0,3
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Interest,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Profit before tax,-0.0,0.0,-0.0,0.0,8.0,0.0,2.0,-0.0,-3.0,16.0,14.0,-5.0,3
Tax %,0.0,9.0,0.0,-10.0,23.0,175.0,30.0,-29.0,12.0,35.0,17.0,18.0,
Net Profit,-0.0,0.0,-0.0,0.0,6.0,-0.0,2.0,-0.0,-3.0,10.0,12.0,-4.0,2
EPS in Rs,-1.13,1.33,-0.87,0.37,21.53,-0.2,5.63,-1.47,-8.9,34.33,38.7,-12.53,6.76
