,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.18,0.00,0.00
Expenses,0.04,0.03,0.03,0.03,0.05,0.04,0.04,0.03,0.03,0.03,0.06,0.03,0.04
Operating Profit,-0.04,-0.03,-0.03,-0.03,-0.05,-0.04,0.14,-0.03,-0.03,-0.03,0.12,-0.03,-0.04
OPM %,,,,,,,77.78,,,,66.67,,
Other Income,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,0.0,0.00,0.00
Interest,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,0.0,0.01,0.01
Depreciation,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,0.0,0.00,0.00
Profit before tax,-0.04,-0.03,-0.03,-0.03,-0.05,-0.04,0.14,-0.03,-0.03,-0.03,0.12,-0.04,-0.05
Tax %,-50.00,0.00,100.00,0.00,-40.00,-25.00,7.14,-33.33,-33.33,-33.33,8.33,-275.00,0.00
Net Profit,-0.05,-0.03,-0.01,-0.03,-0.07,-0.05,0.12,-0.04,-0.04,-0.04,0.11,-0.15,-0.05
EPS in Rs,-3.45,-2.07,-0.69,-2.07,-4.83,-3.45,8.28,-2.76,-2.76,-2.76,7.59,-10.35,-3.45
