,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,315.0,379.0,466.0,503.0,507.0,477.0,552.0,573.0,516.0,501.0,631.0,764.0,742
Expenses,262.0,309.0,372.0,401.0,371.0,349.0,407.0,446.0,410.0,380.0,517.0,620.0,592
Operating Profit,53.0,69.0,94.0,102.0,136.0,127.0,145.0,128.0,107.0,120.0,114.0,144.0,150
OPM %,17.0,18.0,20.0,20.0,27.0,27.0,26.0,22.0,21.0,24.0,18.0,19.0,20
Other Income,2.0,3.0,1.0,6.0,6.0,11.0,13.0,21.0,19.0,20.0,20.0,16.0,23
Interest,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,3
Depreciation,4.0,5.0,7.0,12.0,16.0,17.0,17.0,18.0,18.0,18.0,20.0,22.0,26
Profit before tax,49.0,64.0,84.0,93.0,122.0,121.0,140.0,130.0,106.0,118.0,111.0,135.0,143
Tax %,32.0,32.0,32.0,29.0,32.0,32.0,33.0,33.0,24.0,25.0,24.0,21.0,
Net Profit,33.0,44.0,57.0,66.0,83.0,82.0,94.0,87.0,81.0,89.0,84.0,107.0,112
EPS in Rs,7.72,10.05,13.12,15.22,17.83,17.93,20.76,19.23,17.79,19.97,18.92,24.45,25.42
