,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,59.0,96.0,69.0,54.0,141.0,169.0,108.0,168.0,128.0,159.0,127.0,129.0,111
Expenses,55.0,84.0,50.0,47.0,113.0,134.0,74.0,117.0,81.0,93.0,67.0,78.0,65
Operating Profit,4.0,11.0,19.0,7.0,28.0,35.0,34.0,51.0,47.0,66.0,60.0,51.0,46
OPM %,7.0,12.0,27.0,14.0,20.0,21.0,32.0,30.0,37.0,42.0,47.0,40.0,41
Other Income,7.0,8.0,5.0,5.0,8.0,5.0,5.0,6.0,7.0,8.0,10.0,12.0,10
Interest,2.0,2.0,3.0,2.0,5.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1
Depreciation,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
Profit before tax,9.0,17.0,20.0,10.0,30.0,37.0,37.0,54.0,53.0,73.0,68.0,60.0,54
Tax %,43.0,42.0,35.0,35.0,34.0,36.0,31.0,29.0,25.0,26.0,26.0,26.0,
Net Profit,5.0,10.0,14.0,6.0,20.0,24.0,25.0,38.0,39.0,54.0,51.0,44.0,39
EPS in Rs,5.05,9.7,14.64,6.6,20.92,23.21,24.74,37.38,39.98,55.33,51.66,45.12,40.11
