,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,60.0,70.0,80.0,92.0,93.0,105.0,161.0,170.0,201.0,281.0,593.0,1091.0,1156
Expenses,51.0,59.0,69.0,75.0,75.0,85.0,148.0,185.0,195.0,261.0,509.0,949.0,990
Operating Profit,9.0,11.0,11.0,17.0,18.0,20.0,14.0,-15.0,5.0,20.0,85.0,141.0,166
OPM %,15.0,15.0,14.0,18.0,20.0,19.0,9.0,-9.0,3.0,7.0,14.0,13.0,14
Other Income,1.0,1.0,0.0,1.0,1.0,1.0,7.0,15.0,44.0,11.0,6.0,13.0,9
Interest,5.0,6.0,6.0,6.0,6.0,6.0,6.0,15.0,14.0,8.0,9.0,31.0,33
Depreciation,3.0,2.0,2.0,6.0,5.0,2.0,3.0,7.0,18.0,13.0,29.0,33.0,35
Profit before tax,2.0,3.0,3.0,6.0,8.0,13.0,12.0,-22.0,17.0,11.0,52.0,89.0,107
Tax %,20.0,34.0,31.0,23.0,29.0,36.0,25.0,28.0,22.0,26.0,32.0,25.0,
Net Profit,2.0,2.0,2.0,5.0,6.0,8.0,9.0,-16.0,14.0,8.0,35.0,67.0,79
EPS in Rs,0.53,0.56,0.59,1.37,1.61,2.33,1.77,-1.99,1.65,0.98,4.31,7.99,9.44
