,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,217.0,203.0,158.0,167.0,208.0,220.0,222.0,107.0,54.0,81.0,92.0,117.0,136
Expenses,182.0,175.0,137.0,144.0,187.0,199.0,196.0,106.0,95.0,68.0,76.0,102.0,124
Operating Profit,35.0,28.0,22.0,23.0,21.0,21.0,26.0,1.0,-41.0,13.0,16.0,15.0,12
OPM %,16.0,14.0,14.0,14.0,10.0,10.0,12.0,1.0,-75.0,16.0,17.0,13.0,9
Other Income,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,17.0,5.0,1.0,-20.0,-11
Interest,15.0,16.0,14.0,15.0,12.0,11.0,12.0,8.0,10.0,10.0,9.0,8.0,8
Depreciation,5.0,6.0,6.0,8.0,7.0,8.0,12.0,15.0,7.0,6.0,6.0,5.0,5
Profit before tax,16.0,7.0,3.0,1.0,5.0,4.0,3.0,-20.0,-40.0,1.0,2.0,-19.0,-12
Tax %,33.0,32.0,45.0,-11.0,33.0,40.0,-2.0,21.0,29.0,31.0,25.0,10.0,
Net Profit,11.0,5.0,2.0,1.0,4.0,2.0,3.0,-16.0,-29.0,1.0,2.0,-17.0,-12
EPS in Rs,17.68,8.29,2.56,1.99,5.95,3.74,5.6,-25.8,-46.57,1.65,2.48,-27.71,-19.09
