,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,2.0,1.0,1.0,5.0,52.0,58.0,100.0,77.0,68.0,69.0,84.0,212.0,91
Expenses,2.0,2.0,1.0,1.0,47.0,50.0,68.0,71.0,60.0,56.0,62.0,70.0,78
Operating Profit,1.0,-1.0,0.0,4.0,5.0,8.0,32.0,6.0,8.0,12.0,22.0,142.0,12
OPM %,27.0,-186.0,8.0,80.0,9.0,14.0,32.0,8.0,12.0,18.0,26.0,67.0,14
Other Income,0.0,1.0,0.0,0.0,3.0,3.0,4.0,11.0,14.0,25.0,31.0,18.0,13
Interest,2.0,0.0,0.0,0.0,5.0,4.0,3.0,2.0,3.0,3.0,5.0,3.0,3
Depreciation,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,4.0,3.0,2.0,2.0,3
Profit before tax,-1.0,-0.0,0.0,3.0,1.0,5.0,31.0,13.0,16.0,32.0,45.0,154.0,20
Tax %,1.0,-150.0,-38.0,5.0,91.0,2.0,19.0,4.0,-11.0,8.0,11.0,21.0,
Net Profit,-2.0,1.0,3.0,7.0,0.0,6.0,28.0,13.0,18.0,30.0,40.0,122.0,18
EPS in Rs,-1.6,1.01,1.28,2.91,0.07,2.42,10.25,4.02,6.67,8.99,13.38,49.44,5.21
