,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,TTM
Sales,0.01,0.0,0.90,1.26,2.95,3.62,1.57,0.66,0.00,0.0,0.0,0.00,0.0
Expenses,0.02,0.02,0.85,1.36,2.94,3.68,1.7,0.8,0.09,0.07,0.09,0.14,0.13
Operating Profit,-0.01,-0.02,0.05,-0.1,0.01,-0.06,-0.13,-0.14,-0.09,-0.07,-0.09,-0.14,-0.13
OPM %,-100.00,,5.56,-7.94,0.34,-1.66,-8.28,-21.21,,,,,
Other Income,0.00,0.02,0.00,0.16,0.09,0.17,0.17,0.15,0.10,0.07,0.09,0.10,0.09
Interest,0.00,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.00,0.0
Depreciation,0.00,0.0,0.01,0.01,0.04,0.02,0.01,0.0,0.00,0.0,0.0,0.00,0.0
Profit before tax,-0.01,0.0,0.04,0.05,0.06,0.09,0.03,0.01,0.01,0.0,0.0,-0.04,-0.04
Tax %,0.00,,50.00,40.0,16.67,33.33,33.33,0.0,0.00,,,0.00,
Net Profit,-0.01,0.0,0.03,0.03,0.05,0.06,0.03,0.0,0.00,0.0,0.0,-0.04,-0.04
EPS in Rs,,,,0.01,0.01,0.02,0.01,0.0,0.00,0.0,0.0,-0.01,-0.01
